part_num,name,part_cat_id
973pb0075,Torso Aquazone Aquashark Blue Shark with Red X Print,13
973pb0075c01,Torso Aquazone Aquashark Blue Shark with Red X Print / Black Arms / Black Hands,13
973pb0075c02,Torso Aquazone Aquashark Blue Shark with Red X Print / Black Arms / Black Hand Right / Trans-Neon Green Hook Left,13
973pb0076,Torso Space RoboForce Red and Gold Circuitry Print,13
973pb0076c01,Torso Space RoboForce Gold Circuitry Print / Light Gray Arms / Red Hands,13
973pb0077c01,Torso Space UFO Yellow Insignia & 3 Blue Bars Print / Blue Arms / Black Hands,13
973pb0078c01,Torso Space UFO Circuitry with Red Lever Print / Red Arms / Black Hands,13
973pb0079c01,"Torso Police Leather Jacket, White Badge, Curved Zipper Print / Black Arms / Yellow Hands",13
973pb0080c01,Torso Space Insectoids Blue Diamond under Circuitry Print / Dark Gray Arms / Blue Hands,13
973pb0081c01,"Torso Space Police with Zip, SP and Star Print / Green Arms / Black Hands",13
973pb0082,"Torso Space Insectoids Silver Logo on Black Panels, 2 Silver Panels Print",13
973pb0082c01,"Torso Space Insectoids Silver Logo on Black Panels, 2 Silver Panels Print / Green Arms / Black Hands",13
973pb0083,Torso Soccer Goalie Studded Armor on Front and No. 1 on Back Print,13
973pb0083c01,Torso Soccer Goalie Studded Armor on Front and No. 1 on Back Print / Dark Gray Arms / Black Hands,13
973pb0083c02,Torso Soccer Goalie Studded Armor on Front and No. 1 on Back Print / Blue Arms / Black Hands,13
973pb0085c01,Torso Studios Plaid Button Shirt Ripped Print (Werewolf) / Dark Blue Arms / Dark Gray Hands,13
973pb0087c01,Torso SW Princess Leia Slave Print / Yellow Arms / Yellow Hands,13
973pb0088,Torso Space RoboForce Gold Circuitry Print,13
973pb0088c01,Torso Space RoboForce Gold Circuitry Print / Light Gray Arms / Yellow Hands,13
973pb0089,Torso Shirt 3 Flowers over Yellow and Silver Stripe Print (Snap),13
973pb0090,"Torso Rock Raiders Shirt, Green Vest, Wrench and Pockets Print (Sparks)",13
973pb0090c01,"Torso Rock Raiders Shirt, Green Vest, Wrench and Pockets Print (Sparks) / Orange Arms / Yellow Hands",13
973pb0091c01,Torso Police Uniform with White Badge and Pocket Print / Black Arms / Yellow Hands,13
973pb0092c01,Torso Castle Dark Forestman Studded Shirt and Brown Crossbelt Print / Blue Arms / Yellow Hands,13
973pb0093c01,Torso Castle Dark Forestman Tie Shirt and Black Crossbelt Print / Yellow Arms / Yellow Hands,13
973pb0094c01,Torso Harry Potter Dobby Print / Tan Arms / Tan Hands,13
973pb0095c01,"Torso Race Driver with Race Logo, 1 and Racing Print / Red Arms / Yellow Hands",13
973pb0096c01,"Torso Race Driver with Team, 5 and Oil Print / Blue Arms / Yellow Hands",13
973pb0097c01,"Torso Airplane Crew Male, Pockets, ID and Logo Print / Blue Arms / Yellow Hands",13
973pb0099c01,"Torso Fire Flame Badge, Red Belt, Zipper and Collar Print / Black Arms / Yellow Hands",13
973pb0100,Torso Zipper Jacket and 3 Pockets Print,13
973pb0101,Torso Octan Logo and Race Team Print,13
973pb0101c01,Torso Octan Logo and Race Team Print / White Arms / Yellow Hands,13
973pb0102c01,Torso Arctic Logo Small and Polar Bear Print / Red Arms / Black Hands,13
973pb0103,Torso Arctic Logo Small and EMT Star of Life Print,13
973pb0103c01,Torso Arctic Logo Small and EMT Star of Life Print / Red Arms / Black Hands,13
973pb0104c01,Torso Soccer Vertical Striped Red/Blue and No. 11 Back Print / Red Arms / Yellow Hands,13
973pb0105,Torso Castle Dragon Knights Dragon Standing Print,13
973pb0105c02,Torso Castle Dragon Knights Dragon Standing Print / Blue Arms / Yellow Hands,13
973pb0106b,"Torso Octan Logo and OIL Print, Logo Color Reversed",13
973pb0106bc01,"Torso Octan Logo and OIL Print, Logo Color Reversed / Blue Arms / Yellow Hands",13
973pb0107,Torso Alpha Team Minion Red/Black Shirt Print,13
973pb0107c01,Torso Alpha Team Minion Red/Black Shirt Print / Black Arm Left / Red Arm Right / Red Hands,13
973pb0108,Torso Alpha Team Minion Commander Red/Black Shirt w/ Medal Print,13
973pb0108c01,Torso Alpha Team Minion Commander Red/Black Shirt w/ Medal Print / Black Arm Left / Red Arm Right / Red Hands,13
973pb0110c01,Torso Harry Potter Blue Box Striped Button Shirt Print / Red Arms / Yellow Hands,13
973pb0111c01,"Torso Harry Potter Merman, Gray Print with Muscle Outlines Print / Dark Green Arms / Light Flesh Hands",13
973pb0112c01,Torso Spider-Man Costume 2 Print / Red Arms / White Hands,13
973pb0113c01,Torso Wrench Logo on Red Overalls Print / White Arms / Yellow Hands,13
973pb0114c01,Torso Wrench Logo on Zippered Jacket with Truck Print / Red Arms / Yellow Hands,13
973pb0115,Torso Aquazone Hydronaut Silver Diving Print 2,13
973pb0115c01,Torso Aquazone Hydronaut Silver Diving Print 2 / Black Arms / Red Hands,13
973pb0116c01,Torso Aquazone Hydronaut Silver Diving Print 3 / Blue Arms / Black Hands,13
973pb0117,Torso SW Armor Clone Trooper Print,13
973pb0117d,Torso SW Armor Clone Trooper with Dark Red Mark Print,13
973pb0117dc01,Torso SW Armor Clone Trooper with Dark Red Mark Print / White Arms / Black Hands,13
973pb0117gc01,Torso SW Armor Clone Trooper with Green Stripes Print / White Arms / Black Hands,13
973pb0117r,Torso SW Armor Clone Trooper with Red Mark 'Shock Trooper' Print,13
973pb0118c01,Torso Harry Potter Goblin 1 Print / Black Arms / Tan Hands,13
973pb0119c01,Torso Harry Potter Goblin 2 Print / Dark Red Arms / Tan Hands,13
973pb0120c01,"Torso SW Layered Shirt, Brown Belt Print (Mace Windu) / Dark Bluish Gray Arms / Reddish Brown Hands",13
973pb0121,"Torso Alpha Team Logo, Utility Belt and Gauge, 2 Spots Print",13
973pb0121c01,"Torso Alpha Team Logo, Utility Belt w/ Gauge, Divided Blue Stripe Print (Set 4790) / Dk Blue Arm Left / Blue Arm Right / Black Hands",13
973pb0122c01,Torso Harry Potter Durmstrang Stag Coat of Arms Print / Light Flesh Arms / Light Flesh Hands,13
973pb0123c01,Torso Harry Potter Dumbledore Dress Robe with Braid Pattern / Sand Blue Arms / Light Flesh Hands,13
973pb0124,Torso Soccer Vertical Striped Red/Blue and No. 18 on Back Print,13
973pb0124c01,Torso Soccer Vertical Striped Red/Blue and No. 18 on Back Print / Red Arms / Yellow Hands,13
973pb0125c01,Torso Soccer Vertical Striped Red/Blue and No. 4 Back Print / Red Arms / Yellow Hands,13
973pb0126,Torso Soccer Vertical Striped Red/Blue and No. 9 Back Print,13
973pb0126c01,Torso Soccer Vertical Striped Red/Blue and No. 9 Back Print / Red Arms / Yellow Hands,13
973pb0127c01,"Torso Harry Potter Four Silver Buckles and Straps, Dark Red Belt Pattern / Light Bluish Gray Arms / Light Flesh Hands",13
973pb0128c01,Torso Horizontal Blue/White Stripes Print / Yellow Arms / Yellow Hands,13
973pb0129c01,Torso Harry Potter McGonagall Green and Gold Trim Print / Green Arms / Yellow Hands,13
973pb0130,"Torso Racers Jacket with Straps, Green & White Stripes Print",13
973pb0130c01,"Torso Racers Jacket with Straps, Green & White Stripes Print / Red Arms / Black Hands",13
973pb0133,"Torso Indiana Jones Open Collar Shirt, Ammo Belt & Suspenders Print",13
973pb0152c01,Torso Castle Guard Lion Standing Yellow and 2 Red Hearts Print (Sticker) - 1592 / Light Gray Arms / Yellow Hands,13
973pb0160,Torso Harry Potter Gilderoy Tan Vest Print,13
973pb0160c01,Torso Harry Potter Gilderoy Tan Vest Print / Sand Red Arms / Yellow Hands,13
973pb0161,Torso Harry Potter Gilderoy Green Vest Print,13
973pb0161c01,Torso Harry Potter Gilderoy Green Vest Print / Green Arms / Yellow Hands,13
973pb0162,Torso Harry Potter Quidditch Gryffindor Print,13
973pb0162c01,Torso Harry Potter Quidditch Gryffindor Print / Dark Red Arms / Yellow Hands,13
973pb0163c01,Torso Harry Potter Quidditch Slytherin Print / Green Arms / Yellow Hands,27
973pb0164c01,Torso Harry Potter Suit and Tie with Hogwarts Shield Print / Black Arms / Yellow Hands,13
973pb0165,Torso Soccer Goalie Red Hexagons and No. 1 Front and Back Print,13
973pb0165c01,Torso Soccer Goalie Red Hexagons and No. 1 Front and Back Print / Black Arms / Black Hands,13
973pb0166,Torso Soccer Goalie Gray Hexagons and No. 1 Front and Back Print,13
973pb0166c01,Torso Soccer Goalie Gray Hexagons and No. 1 Front and Back Print / Black Arms / Black Hands,13
973pb0167,Torso Soccer Black Fading Stripes and No. 2 Front and Back Print,13
973pb0167c01,Torso Soccer Black Fading Stripes and No. 2 Front and Back Print / Red Arms / Yellow Hands,13
973pb0168,Torso Soccer Blue Chevron and No. 2 Front and Back Print,13
973pb0168c01,Torso Soccer Blue Chevron and No. 2 Front and Back Print / White Arms / Yellow Hands,13
973pb0169c01,Torso Soccer Black Fading Stripes and No. 4 Front and Back Print / Red Arms / Yellow Hands,13
973pb0170,Torso Soccer Blue Chevron and No. 4 Front and Back Print,13
973pb0170c01,Torso Soccer Blue Chevron and No. 4 Front and Back Print / White Arms / Yellow Hands,13
973pb0171,Torso Soccer Black Fading Stripes and No. 9 Front and Back Print,13
973pb0171c01,Torso Soccer Black Fading Stripes and No. 9 Front and Back Print / Red Arms / Yellow Hands,13
973pb0172,Torso Soccer Blue Chevron and No. 9 Front and Back Print,13
973pb0172c01,Torso Soccer Blue Chevron and No. 9 Front and Back Print / White Arms / Yellow Hands,13
973pb0173,Torso Soccer Black Fading Stripes and No. 10 Front and Back Print,13
973pb0173c01,Torso Soccer Black Fading Stripes and No. 10 Front and Back Print / Red Arms / Yellow Hands,13
973pb0174,Torso Soccer Blue Chevron and No. 10 Front and Back Print,13
973pb0174c01,Torso Soccer Blue Chevron and No. 10 Front and Back Print / White Arms / Yellow Hands,13
973pb0175,Torso Soccer Black Fading Stripes and No. 11 Front and Back Print,13
973pb0175c01,Torso Soccer Black Fading Stripes and No. 11 Front and Back Print / Red Arms / Yellow Hands,13
973pb0176,Torso Soccer Blue Chevron and No. 11 Front and Back Print,13
973pb0176c01,Torso Soccer Blue Chevron and No. 11 Front and Back Print / White Arms / Yellow Hands,13
973pb0177,"Torso Dino Vest with Dark Red Harness, Canteen, White Rope Print",13
973pb0177c01,"Torso Dino Vest with Dark Red Harness, Canteen, White Rope Print / Black Arms / Dark Bluish Gray Hands",13
973pb0178,"Torso Dino Vest with Dark Red Harness, 4 Bullets Print",13
973pb0178c01,"Torso Dino Vest with Dark Red Harness, 4 Bullets Print / Black Arms / Dark Bluish Gray Hands",13
973pb0179c01,"Torso Dino Vest with Dark Red Harness, 3 Bullets and Knife Print / Yellow Arms / Black Hands",13
973pb0180,Torso Dino Vest with Red Harness and Silver Binoculars Print,13
973pb0180c01,Torso Dino Vest with Red Harness and Silver Binoculars Print / Black Arms / Dark Bluish Gray Hands,13
973pb0181c01,Torso Dino Vest with Lime Handle Tools and Red Pocket Book Print / Black Arms / Dark Bluish Gray Hands,13
973pb0189,Torso Exo-Force Blue Panels with Black Edges with Dark Gray Badge Print,13
973pb0190c01,Torso Spider-Man Costume 1 Blue Print / Blue Arms / Red Hands,13
973pb0191c01,Torso SW T-16 Skyhopper Pilot Print / Red Arms / Black Hands,13
973pb0193c01,"Torso Coca-Cola Logo with V-neck Shirt, Back Stripe and 4 Buttons Print / Dark Gray Arms / Black Hands",13
973pb0194,Torso Bank Employee Jacket with Tie and Dollar Sign Badge Print,13
973pb0194c01,Torso Bank Employee Jacket with Tie and Dollar Sign Badge Print / Light Gray Arms / Yellow Hands,13
973pb0195,Torso Space UFO Triangular Insignia Print,13
973pb0195c01,Torso Space UFO Triangular Insignia Print / Black Arms / Dark Gray Hands,13
973pb0196c01,Torso Octan Logo Zippered Jacket with Team 96 Text Pattern / Green Arms / Red Hands,13
973pb0197c01,"Torso Studios Vampire, Bat and ID Card Print / White Arms / Dark Gray Hands",13
973pb0198,Torso Space Insectoids Droid Silver and Copper Circuitry Print,13
973pb0198c01,Torso Space Insectoids Droid Silver and Copper Circuitry Print / Dark Gray Arms / Black Hands,13
973pb0199,Torso Space Insectoids Blue X with Hose on Sides Print,13
973pb0199c01,Torso Space Insectoids Blue X with Hose on Sides Print / Dark Gray Arms / Blue Hands,13
973pb0200,"Torso Space Insectoids Green Circuitry, Silver Hose on Sides Print",13
973pb0200c01,"Torso Space Insectoids Green Circuitry, Silver Hose on Sides Print / Black Arms / Black Hands",13
973pb0201c01,Torso Overalls Blue Print (Dungarees) / White Arms / Yellow Hands,13
973pb0202c01,Torso Overalls Black Print / White Arms / Yellow Hands,13
973pb0203c01,Torso Overalls Red Print (Dungarees) / White Arms / Yellow Hands,13
973pb0204c01,Torso Pirate Imperial Soldier Print / Blue Arms / Yellow Hands,13
973pb0205,"Torso Alpha Team Logo, Arrow, Shoulder Rope Print",13
973pb0205c01,"Torso Alpha Team Logo, Arrow, Shoulder Rope Print / Dark Blue Arm Left / Orange Arm Right / Light Gray Hands",13
973pb0206c01,Torso Pirate Imperial Guard Print (Red) / Red Arms / Yellow Hands,13
973pb0207c01,Torso Soccer Black Fading Stripes and No. 5 Front and Back Print / Red Arms / Yellow Hands,13
973pb0208c01,Torso Soccer Black Fading Stripes and No. 7 Front and Back Print / Red Arms / Yellow Hands,13
973pb0209c01,Torso Soccer Black Fading Stripes and No. 8 Front and Back Print / Red Arms / Yellow Hands,13
973pb0210c01,Torso Soccer Black Fading Stripes and No. 14 Front and Back Print / Red Arms / Yellow Hands,13
973pb0211,Torso Soccer Black Fading Stripes and No. 18 Front and Back Print,13
973pb0211c01,Torso Soccer Black Fading Stripes and No. 18 Front and Back Print / Red Arms / Yellow Hands,13
973pb0212,Torso Racers Number 4 with Red and Yellow Stripe Print,13
973pb0212c01,Torso Racers Number 4 with Red and Yellow Stripe Print / Orange Arm Left / Red Arm Right / Dark Gray Hands,13
973pb0213c01,Torso Soccer Blue Chevron and No. 5 Front and Back Print / White Arms / Yellow Hands,13
973pb0214c01,Torso Soccer Blue Chevron and No. 7 Front and Back Print / White Arms / Yellow Hands,13
973pb0215c01,Torso Soccer Blue Chevron and No. 8 Front and Back Print / White Arms / Yellow Hands,13
973pb0216c01,Torso Soccer Blue Chevron and No. 14 Front and Back Print / White Arms / Yellow Hands,13
973pb0217c01,Torso Soccer Blue Chevron and No. 18 Front and Back Print / White Arms / Yellow Hands,13
973pb0218,Torso Exo-Force Dark Gray Body Armor with Four Stars Print,13
973pb0219c01,"Torso Alpha Team Logo Green Vest, Dynamite Print / Black Arm Left / Green Arm Right / Lt Gray Hands",13
973pb0219c02,"Torso Alpha Team Logo Green Vest, Dynamite Print / Dark Blue Arm Left / Green Arm Right / Lt Gray Hands",13
973pb0220c01,"Torso Alpha Team Logo, Utility Belt, Gauge and Solid Blue Stripe Print / Black Arm Left / Blue Arm Right / Black Hands",13
973pb0221c01,"Torso Alpha Team Logo, Shirt with Zipper, Utility Belt and Gauge Print / Dark Blue Arms / Yellow Hands",13
973pb0223c01,"Torso Racers Jacket with Straps, Orange/Yellow/White Stripes Print / Red Arms / Black Hands",13
973pb0232c01,Torso Infomaniac with Bow Tie - LEGO Logo on Back Print / Black Arms / White Hands,13
973pb0233c01,Torso Infomaniac with Bow Tie and Reverse-Italicized i Logo Print / Black Arms / Yellow Hands,13
973pb0235c01,"Torso Post Office Worker, Shirt and Horn Logo on Blue Background Print / Red Arms / Yellow Hands",13
973pb0236c01,Torso Zipper and 2 Zipper Pockets Print / Black Arms / Black Hands,13
973pb0237c01,"Torso Rescue Coast Guard Logo, Nametag, White Collar, Zipper Print / White Arms / Yellow Hands",13
973pb0238,Torso Cargo Logo with Green Tie Print,13
973pb0238c01,Torso Cargo Logo with Green Tie Print / White Arms / Yellow Hands,13
973pb0239c01,Torso Cargo Logo with Shirt Print / White Arms / Yellow Hands,13
973pb0240c01,"Torso Castle Ninja Wrap, Brown Dagger, Gold Star, Gold Scale Mail Print / Red Arms / Yellow Hands",13
973pb0240c02,"Torso Castle Ninja Wrap, Brown Dagger, Gold Star, Gold Scale Mail Print / White Arms / Yellow Hands",13
973pb0240c03,"Torso Castle Ninja Wrap, Brown Dagger, Gold Star, Gold Scale Mail Print / Dark Gray Arms / Yellow Hands",13
973pb0242,Torso Shell Logo on Jacket with Pocket Print,13
973pb0242c01,Torso Shell Logo on Jacket with Pocket Print / White Arms / Yellow Hands,13
973pb0243c01,Torso Soccer Referee Vertical White Stripes and LEGO Logo Back Print / Black Arms / Yellow Hands,13
973pb0244,Torso Soccer Vertical Striped Red/Blue and No. 3 Back Print,13
973pb0244c01,Torso Soccer Vertical Striped Red/Blue and No. 3 Back Print / Red Arms / Yellow Hands,13
973pb0245c01,Torso Soccer Vertical Striped Red/Blue and No. 2 Back Print / Red Arms / Yellow Hands,13
973pb0246,Torso Soccer Vertical Striped Red/Blue and No. 10 Back Print,13
973pb0246c01,Torso Soccer Vertical Striped Red/Blue and No. 10 Back Print / Red Arms / Yellow Hands,13
973pb0247c01,Torso SW Armor Silver Print (Bib Fortuna) / Dark Blue Arms / Tan Hands,13
973pb0249c01,Torso Race Two Stars Jacket Print with Blue Lines / Red Arms / Yellow Hands,13
973pb0251c01,Torso Fire Shirt with 2 Red Pockets and Red Belt Print / Light Gray Arms / Black Hands,13
973pb0252,Torso Fire Shirt with Gauge and Red Belt Print,13
973pb0252c01,Torso Fire Shirt with Gauge and Red Belt Print / Light Gray Arms / Black Hands,13
973pb0254,Torso Soccer Vertical Striped Red/Blue and No. 7 Back Print,13
973pb0254c01,Torso Soccer Vertical Striped Red/Blue and No. 7 Back Print / Red Arms / Yellow Hands,13
973pb0257c01,"Torso Castle Ninja Wrap, Dark Gray Dagger, Gold Star, Gold Scale Mail Print / Green Arms / Yellow Hands",13
973pb0258c01,Torso Harry Potter Ron Plaid Shirt with Zipper Print / Black Arms / Yellow Hands,13
973pb0259c01,Torso Harry Potter Zipper Jacket and Blue Shirt Collar Print / Dark Blue Arms / Yellow Hands,13
973pb0260c01,Torso SW V-Collar Shirt and High Tie Belt Print (Boba Fett Young) / Dark Blue Arms / Yellow Hands,13
973pb0262c01,Torso SW Armor Plates Silver Print (Jango Fett) / Violet Arms / Black Hands,13
973pb0263c01,Torso Town Construction Zipper Vest with Pockets and Blue Shirt Print / Blue Arms / Dark Bluish Gray Hands,13
973pb0264,"Torso Rescue Coast Guard Logo, Nametag, Red Collar, Zipper Print",13
973pb0264c01,"Torso Rescue Coast Guard Logo, Nametag, Red Collar, Zipper Print / Red Arms / Yellow Hands",13
973pb0265c01,"Torso Rescue Coast Guard Logo, Nametag, Blue Collar, Red Tie Print / Blue Arms / Yellow Hands",13
